Name,Market Cap (Millions),Shares Outstanding (Millions),Float Shares,Regular Market Price,Regular Market Change,Regular Market Change (%),Enterprise to Revenue,Enterprise to EBITDA,Book Value,Beta,P/E Ratio,P/B Ratio,Payout Ratio,Total Revenue,Gross Profits,EBITDA,Operating Margins,Profit Margins,Price to Sales (TTM),Forward EPS,Trailing EPS,Operating Cash Flow,Free Cash Flow,Total Cash,Total Debt,Total Cash Per Share,Debt to Equity Ratio,Quick Ratio,Current Ratio,50 Day Average,200 Day Average,52 Week Change,52 Week High,52 Week Low,Revenue Growth,ICB Industry,Valuation Label
b&m european value retail s.a.,0.0012559644216443794,0.013993994887380297,0.01575149645450057,0.017337428351211416,0.4271179632943769,0.43011132635272736,0.13108964599738607,0.8855535090637051,2.071165635417358e-05,0.26079109640547454,0.03638764261012176,0.5342334546125576,0.0075383329999999995,1.8591625570603808e-05,2.0173416216107737e-05,1.819504579305598e-05,0.9230684256646421,0.1123302176051084,0.13228687976636005,0.2646518059291,0.015082878616287453,0.00038947896215552947,0.0018648249466890283,1.6422279838473202e-06,0.00012120940315681839,4.7433257539799855e-06,0.06449290296804655,0.0002438901766813179,0.0011274620444288504,0.015660311341927705,0.02406991797369277,0.0023941345417556937,0.029125043563624876,0.027208412593241714,0.002639637323504481,Consumer Discretionary,0
challenger energy group plc,8.441790677838892e-06,0.003425532661386473,0.0025225568995532036,0.0004847013061285367,0.4200190667725824,0.40555066819530916,0.13126948919379341,0.881952565991088,1.8783873831642017e-05,0.3050082719205896,,0.5032773857772915,0.0,6.05072016474694e-08,1.8880777889961998e-06,9.375789753278574e-06,0.9229973415653123,0.11000015679957365,0.132484002952163,0.23971676467459846,0.013795943580768045,0.000379940151453649,0.001817320227874465,1.629733517629395e-08,9.813667584623868e-08,2.3201049883597756e-07,0.00039789377747647515,0.000498477290936378,0.0005979613689143523,0.0005099208486993242,0.00048445336566248004,0.0044693032135388715,0.0005745688901819887,0.0005343364609827516,0.0024614554405292506,Energy,-1
worsley investors ord,3.1617645442232098e-06,0.0004703731416425947,,0.0013363785397861227,0.4214388496358614,0.44413405338862755,,,1.887305949994419e-05,,0.01794551143822394,0.5057356780650017,,,,,,,,,,,,,,,,,,0.0014218106529723456,0.0017677757357091187,,0.0016734711391639344,0.0,,Unknown,1
fresnillo plc,0.0027459381048943075,0.010272848482510791,0.0032425228292634807,0.052116105818689785,0.4483604594509088,0.43418959030102705,0.13113133745251154,0.8848282140698245,5.153559540660879e-05,0.20792600391036248,0.2500854810459615,0.5155791426965298,0.009468334,1.1669671403782571e-05,1.276120773858737e-05,2.760324695193978e-05,0.9230758891968192,0.11160723279586067,0.1323374203430176,0.24301408579112913,0.014774014207762795,0.00039777644194996693,0.0018883590362541965,1.1520597886181068e-05,4.4151415039046606e-05,4.5396720938906274e-05,0.004135194828034517,0.005721791908194603,0.007083542370216175,0.04934168447711498,0.04667145344609584,0.006283773060515454,0.057194199052013665,0.053647380682668264,0.0037545468198352068,Basic Materials,-2
allianz technology trust ord,0.000500109789987393,0.005235305804304568,,0.018673948400445593,0.4245169648563737,0.42537969245818996,,,4.710375373559318e-05,,0.010442506693556584,0.5074414537689768,,,,,,,,,,,,,,,,,,0.02043315930217943,0.025491634101965754,,0.024017816868463496,0.03006444097719452,,Unknown,1
getech group plc,1.1171644012461347e-06,0.0021261581441063718,0.0007758690387344734,0.00010760483251830093,0.42050415989016565,0.4866781135100343,0.13106329606086015,0.8833825886175495,1.601225767825145e-05,0.2250714393141826,,0.5045707882193594,0.0,6.318276755005501e-08,1.9034221827702903e-06,9.392739429788303e-06,0.9230448064498707,0.08111864835513499,0.13229097830411998,0.24252784488915224,0.014447990665431211,0.0003799570120746055,0.001817319790751484,1.3663697515125192e-09,7.656419623217356e-09,5.155788863021724e-08,0.0008227495563014589,0.0005391256537165976,0.0008803617291887513,0.00010283853662442673,0.0001426330415351178,0.0008522354357049411,0.0005641031544773988,0.00017098766751448053,0.0029680010792731194,Energy,-1
shuka minerals plc,6.771435957335455e-07,0.0009094047097930511,0.00021116999256728778,0.00015713313933715745,0.42025569799912493,0.4189943890406047,0.13158408791744153,0.8832740780562094,1.6307256427250942e-05,0.2491352083020003,,0.5040545785478157,0.0,4.921581498590548e-08,1.8874167728083034e-06,9.395983826304387e-06,0.9099427139423194,0.11000015679957365,0.13278314327683113,,0.014482308933045062,0.0003799526997550731,0.0018174442588976237,8.207059913095973e-10,2.685437450278466e-09,5.155788863021724e-08,0.00017729558462504128,0.0009862576442990136,0.0011231832510913595,0.00020956279235751705,0.000392512181964886,0.0011314628605181287,0.0006007332294434636,0.00023510804283241073,8.654548601654032e-05,Basic Materials,0
impax asset management group plc,6.881834116201608e-05,0.0017812642164329014,0.001843740941508049,0.007557553163487997,0.4259348116576404,0.4402690864196954,0.13106985426728437,0.8839438175339356,2.26806014928446e-05,0.30861783726876224,0.018121568561229654,0.5119934187951366,0.01631166733333333,6.141931037287172e-07,2.5785755088302776e-06,1.0104050170291373e-05,0.9230794308395865,0.1185511569455743,0.13230309354527925,0.2901338681983255,0.01501424208105975,0.0003806670072074446,0.001822611893209535,9.683816191652998e-07,4.027380186942373e-07,2.201521844510276e-05,0.0012075708482756266,0.002828270294497388,0.0034497771283520337,0.009327359222208571,0.019015074826053024,0.0011664805477279647,0.02783781040063883,0.012033257101331567,0.0023647281326284117,Financials,0
rtc group plc,4.378508204382688e-06,0.0001749451445901339,0.0001050340272159752,0.0049527311011629506,0.42498830454607084,0.4461724025136296,0.1310571672608089,0.8846858973858883,1.9675730514663735e-05,0.257031132501128,0.025583743923979947,0.5134540766288287,0.007173333333333334,3.703975594852018e-07,2.0464819726150476e-06,9.454733862268017e-06,0.9230650395007808,0.11077219132285197,0.1322707030049731,,0.014756855073955868,0.00038000381365202923,0.0018177598278858247,8.290360852184051e-09,1.226579116665429e-07,1.7787471577424948e-06,0.0060433691961994185,0.0015692407420679533,0.0017157961283338484,0.005353731405787945,0.006697595829219374,0.0042338257315843245,0.006749352955890064,0.008549383375724025,0.0022832735575540205,Industrials,0
rm plc,3.200043631168156e-05,0.0011606531051401767,0.001175304289834223,0.005398223807999226,0.4226220012725979,0.4313177539565213,0.131087303780806,0.8859246671929074,1.704818351776129e-05,0.3349375845991879,,0.538202740536766,0.0,6.009981300340459e-07,2.472713188955551e-06,9.62122729834621e-06,0.9230679124731691,0.10886324025728722,0.13228397512932774,0.2534682651836319,0.014447990665431211,0.00038008815784687115,0.0018188272530642198,7.275449338176952e-08,3.870475317231439e-06,2.5263365428806445e-06,0.08931591887624012,0.00061614360424754,0.0010686286360383507,0.005720568494548464,0.00614429498205341,0.005238690992455606,0.006226066170660567,0.007587577745955074,,Consumer Discretionary,-1
kainos group plc,0.0003319824624277322,0.0017047156086376298,0.0015163653527345649,0.037447493246867775,0.4533839438277464,0.44411610995319917,0.13112880005121644,0.8862043360252936,2.4354547882516134e-05,0.24575124078808847,0.06135038318880823,0.5425596542998938,0.011043333999999998,1.2860559531849478e-06,3.5217745733384615e-06,1.0308336429432681e-05,0.9230729165158358,0.11557228367030382,0.13234703464009925,0.3030344471288994,0.015237310820549781,0.00038081743791415934,0.0018233080694903554,1.306467676934756e-06,3.1241296016628116e-07,3.0264480625937517e-05,0.0007692340687763888,0.0018741034629196007,0.0019554085552333385,0.03859269680870428,0.05496606997966703,0.00272069768853197,0.06739829136398888,0.06198302947399919,0.002413091786578831,Technology,-1
chariot limited,7.082952094815106e-06,0.01674115682556657,0.014753906265290027,8.323376090902231e-05,0.4205846142961159,0.5394084036140933,0.1342957891630323,0.8833719503272219,1.6039699422344426e-05,0.14498420815160176,,0.5038000819246736,0.0,4.932300380622645e-08,1.891017193960906e-06,9.20527695200666e-06,0.9173639483592321,0.11000015679957365,0.13629074480798306,0.24207199404354893,0.014499468066851987,0.00037980410226765265,0.0018151772470302258,3.158337706777649e-08,6.492436910228232e-08,7.733683294532585e-08,0.00040381724746970803,0.0007830158303979154,0.0010696983343727233,8.117862419436869e-05,0.00018271561081017998,0.0006468334859191407,0.0005327059473636288,0.00012610340479192938,,Energy,-1
phoenix copper limited,3.0434306065504984e-06,0.0028882984442643593,0.003043759909939068,0.00020954404602377814,0.4196641221807567,0.34505419904231205,,,1.74392283710862e-05,0.30560986614528507,,0.5029203898142833,0.0,,1.8896174773110458e-06,,0.9230634188061807,0.11000015679957365,,0.24204160398717536,0.014516627200658914,0.0003799208007751052,0.0018156954833677009,2.4159464932724803e-08,3.529407171973966e-07,3.8668416472662926e-07,0.002865529673622931,0.00152003482922874,0.005174130843360864,0.00020895139720958285,0.0005792306788487418,0.0009155894950788686,0.0014118277465491856,0.0002671682304913758,,Basic Materials,-1
celtic plc,6.626371864512774e-05,0.001307055976993097,0.0007352737198057316,0.019444346800013567,0.42025569799912493,0.4189943890406047,0.13115030940681022,0.8881449965874728,2.542477590214219e-05,0.1978493006467138,0.0008762176868830183,0.5206568154274474,,4.569895078827955e-07,2.0131249752030705e-06,9.631329662541168e-06,0.9230772845601299,0.11766387593201037,0.13231528280261914,,0.039757713030646215,0.0003802494363292135,0.001817618418601428,5.80824532672712e-07,2.617150464449771e-07,1.7787471577424945e-05,0.00066342863924209,0.0014847349352353914,0.0016847748766370396,0.007927330430212006,0.015286849171713364,5.418968178463575e-05,0.02087809615708651,0.0,0.0024920009061821474,Consumer Discretionary,1
severn trent plc,0.0030590541312661827,0.004185191509680036,0.004648213247762353,0.14287203204700527,0.474680673289003,0.42969013968439695,0.13131071220560286,0.8875714745355973,5.7188594689761826e-05,0.21476913821627314,0.12304794762977526,0.5344145246536633,0.02509500166666667,7.995720710357778e-06,6.965339978865994e-06,2.2080882172018837e-05,0.9230769595199078,0.11383600418729833,0.13238198881311533,0.48039081612496387,0.015872198771406023,0.0003917704173517047,0.0017160763651079024,9.37224266393036e-06,0.0004561984646312389,9.066454715623701e-05,0.09906676751544544,0.002495595535954012,0.002545882035807082,0.13910495751620733,0.17018217073682607,0.0041156082791326985,0.14688555404034961,0.24686344497403126,0.0026600009672730785,Utilities,-2
burford capital limited,0.0008518952045678126,0.0030589052303139925,0.0033927975024971076,0.05314455979951067,0.39659266526439535,0.4067191623081717,0.1313513106263243,,9.128496172528441e-05,0.24770642201834864,0.0713968815937197,0.5084750213031672,0.0031616665,1.9155950592940097e-06,6.796201578216867e-06,,0.9231158240762217,0.12040029128671151,0.13240353963898185,0.24468553889167463,0.01539174302481211,0.00038294187604511165,0.0018476123408398802,4.8729801272745795e-06,9.200290205088773e-05,6.449891867640176e-05,0.011148583300022325,0.006145390636114787,0.006225644306049251,0.05874615362651003,0.06990819694629793,0.0031078152915310865,0.06907280907672327,0.08549383375724026,0.001130182229157174,Financials,-1
h c slingsby plc,7.698430614799238e-07,1.5369666744543285e-05,,0.010482081756601432,0.361098116162301,0.2793295885037924,0.1310512726824157,0.8844525642180395,4.070982736192979e-05,0.22168747180027074,,0.505778726540625,0.0,1.1783410933417327e-07,1.9524822513478845e-06,9.414014186026923e-06,0.9230601593907118,0.10884649157444751,0.13227014961080621,,0.01355571570747109,0.00037996579165058695,0.0018178061483510588,2.1002098360083582e-08,4.759395981999979e-09,5.6894130103444715e-05,0.0004746946298025299,0.0010461604947119688,0.0015724565515279037,0.010129223236949658,0.006882389050935361,0.003020355412557258,0.01826166223093902,0.0,0.0022781826466118714,Unknown,-1
maintel holdings plc,1.1755943855561122e-05,0.00020020994916259265,0.0001588043715597348,0.011530299890333846,0.42025569799912493,0.4189943890406047,0.13107016656282838,0.885019466889267,2.2488509284193768e-05,0.19799969920288768,,0.5177796436305667,0.0,3.825256836821395e-07,2.1522830548863428e-06,9.520284583212607e-06,0.923065444533458,0.10899443823298717,0.13227718084920145,0.3066508638373524,0.014224921925941181,0.00038015803834087633,0.00181860583570351,5.5480023276760804e-08,1.169155969491299e-06,1.121384077707225e-05,0.03220631486837947,0.0006931615547784826,0.0007070705990203703,0.012470150605166182,0.016118664307991203,0.0029877414921832203,0.014964955483993181,0.02244213136127557,0.0024996372725953715,Telecommunications,-1
blencowe resources plc,3.5675669294103254e-06,0.004624283357593761,0.0035395697576536245,0.00014507863079923471,0.4203030240172683,0.4281360764025573,,,1.5820165469600618e-05,0.2729733794555573,,0.5095305119437512,0.0,,,,0.9230634188061807,0.11000015679957365,,,0.014533786334465839,0.0003799633110848034,0.0018171731766728925,1.017453861508679e-09,4.108512368665966e-08,0.0,0.0027948565488760827,0.00011338753828166534,0.00012301530845286321,0.00019165056694236377,0.00027555503495678326,0.002035168275009972,0.0003390898368287146,0.0002885416889306859,,Basic Materials,-1
foresight ventures vct plc,3.7806714103638286e-05,0.0014941964816450237,,0.0049527311011629506,0.42025569799912493,0.4189943890406047,,,1.853003769878199e-05,,,0.5180711229575503,,,,,,,,,,,,,,,,,,0.0040867829576583916,0.003844347656813219,,0.00523182127872452,0.0,,Financials,0
andrews sykes group plc,7.864897611465266e-05,0.0005835412874011919,6.585666456284078e-05,0.0263625864826475,0.4273546078195438,0.42653628834501156,0.1311531591036493,0.8852603650635709,2.245420710407755e-05,0.21973229057001054,0.04318629421332598,0.5385001672242499,0.010461667166666666,3.090057858371784e-07,2.3380779436971393e-06,9.800156488480146e-06,0.9230777707110167,0.1188115590859156,0.13235725657220274,,0.015237310820549781,0.00038030122350048623,0.0018200091753221397,1.8737317683288596e-07,7.482080879094096e-07,1.2992587934814744e-05,0.007102853294644222,0.002104087620755054,0.0022506452955202106,0.027904297848647418,0.03505557127595325,0.003288561867328887,0.03348930768111741,0.05096757646354757,0.0025149100054218197,Industrials,0
softcat plc,0.0012147599382427742,0.002779379547830996,0.002331445339993736,0.08522003469172251,0.49361109947678666,0.44342478426742715,0.1311666658859278,0.8880088264712814,2.529442761770056e-05,0.2446232516167845,0.0908672826186912,0.5855101382507837,0.007093333666666667,3.5089627429918865e-06,5.751470707191126e-06,1.1622938495930553e-05,0.9230710242967173,0.1148030409929436,0.13237183729376967,0.32359332026560905,0.01561481176430214,0.0003817504561916252,0.0018283263434256925,1.252043260485851e-06,1.4658422298909715e-06,1.8225713630781793e-05,0.002055239830065859,0.0015007803415960043,0.0016109656915653215,0.08677393930455658,0.10423784485337059,0.0037973498016734444,0.09706865208650141,0.1524996259644773,0.002973091990215269,Technology,-2
enteq technologies plc,3.605086379535173e-07,0.0014546465999631466,0.0005305459956271089,1.9811322727542617e-05,0.41997150499964386,0.11706703279068242,0.13033849714015353,0.8836064655273294,1.6609115612273677e-05,0.22191306963453153,,0.5020098288026352,0.0,4.8874306418836315e-08,1.8898361830375864e-06,9.368870510512201e-06,0.9209092527583298,0.11000015679957365,0.13376369766462015,0.24204160398717536,0.014482308933045062,0.0003799151686976581,0.0018173249633734274,9.648528337315775e-09,1.3967792555869502e-08,3.8668416472662926e-07,0.0005380144814543302,0.0012740052650326737,0.0014034442146970132,0.00010164879471493316,0.00026049639564809684,0.00020800446589194907,0.000496075872397564,3.31288605809306e-05,,Energy,0
bloomsbury publishing plc,0.00017772402038820285,0.0011353047118858128,0.0013949009616760217,0.030607869924263773,0.4273546078195438,0.4254848357104709,0.1310991710114784,0.8854617833604373,3.2717419394850546e-05,0.22650022559783428,0.04469109817236963,0.5188074318251574,0.0053750000000000004,1.3309058029968046e-06,3.818505684893895e-06,1.0210563347925e-05,0.9230706248972069,0.11389701720633662,0.13230814523660964,0.30453875491939036,0.015323106489584409,0.0003807708280903452,0.001823585249289258,3.38209659887515e-07,1.8778921102891218e-06,1.2064545939470834e-05,0.0036545767282387545,0.000993745500600633,0.0016173838815715577,0.032565772746816,0.04354088963434181,0.004032857446974774,0.04008272117500908,0.053967982559257915,0.003347273944463252,Consumer Discretionary,0
mobilityone limited,7.005707773229626e-07,0.0014818868075085778,0.0007038859472484792,9.948114198187471e-05,0.4206106434428198,0.526735787922395,0.13105220956904773,0.8830620214690155,1.5744700673344933e-05,0.41201684463829147,,0.5109882528766699,0.0,8.15339077200763e-07,1.983956122468514e-06,9.388400039500783e-06,0.9230627174628937,0.10946738921388335,0.13226686551742925,,0.014482308933045062,0.00037996169065722895,0.0018181214611269097,3.9164694600516775e-08,3.4977975400943834e-07,1.082715661234562e-06,0.08931714442175596,0.0005530316725624622,0.0006642826656454613,0.0001006463269948969,0.00015328014515742834,0.0013203521119442563,0.0002919940261580598,0.00016030093829482548,0.0023138190232069172,Industrials,-1
